lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
30,0.5,5,0.2,0.8,3,0.5394624753178361,0.49839359829385893,0.8633823402974808
30,0.5,5,0.5,0.4,1,0.5460357758505144,0.5000723514520266,0.9045768492247729
30,0.5,5,0.5,0.4,3,0.5550319878952505,0.5076279808984842,0.9136474364485714
30,0.5,5,0.5,0.6,1,0.5475983607293444,0.5017650471203875,0.9002693950075946
30,0.5,5,0.5,0.6,3,0.5622491802069319,0.5219490984724761,0.9070673200928553
30,0.5,5,0.5,0.8,1,0.5197860010619145,0.47603188259031426,0.8538331470495515
30,0.5,5,0.5,0.8,3,0.5229776711869606,0.4788113100443381,0.8602671022841257
60,0.1,3,0.0,0.4,1,0.5945734878044955,0.5871726360476888,0.9435388186742326
60,0.1,3,0.0,0.4,3,0.5945734878044955,0.5871726360476888,0.9435388186742326
60,0.1,3,0.0,0.6,1,0.613612828798666,0.6140033162035349,0.9387097698678818
60,0.1,3,0.0,0.6,3,0.613612828798666,0.6140033162035349,0.9387097698678818
60,0.1,3,0.0,0.8,1,0.591749820621208,0.6013388397626068,0.8958530364256441
60,0.1,3,0.0,0.8,3,0.591749820621208,0.6013388397626068,0.8958530364256441
60,0.1,3,0.2,0.4,1,0.6132980125812777,0.6175520008415983,0.9438053477774911
60,0.1,3,0.2,0.4,3,0.6049986049425217,0.603858673984254,0.9447195712607113
60,0.1,3,0.2,0.6,1,0.6251198313676098,0.6258325565256259,0.9384804975209927
60,0.1,3,0.2,0.6,3,0.6205206737896344,0.6310909919310983,0.9392886825437767
60,0.1,3,0.2,0.8,1,0.5991035068137244,0.6032070410223951,0.8957298025391912
60,0.1,3,0.2,0.8,3,0.6045469968823888,0.6090960040014222,0.8964176195798584
60,0.1,3,0.5,0.4,1,0.5700107658890822,0.5542286531835162,0.9359785630355659
60,0.1,3,0.5,0.4,3,0.5918794078878578,0.5852007875684627,0.941802080646548
60,0.1,3,0.5,0.6,1,0.5793710173579589,0.5773302182245648,0.932209898833577
60,0.1,3,0.5,0.6,3,0.6120711869648009,0.6174387273647178,0.9370475453529361
60,0.1,3,0.5,0.8,1,0.5476223455543444,0.5490534134484737,0.890459404465079
60,0.1,3,0.5,0.8,3,0.5759320540210394,0.5794909288250059,0.8944974636746625
60,0.1,5,0.0,0.4,1,0.5907994283022624,0.586196825771432,0.9281804373370017
60,0.1,5,0.0,0.4,3,0.5907994283022624,0.586196825771432,0.9281804373370017
60,0.1,5,0.0,0.6,1,0.6093363917897185,0.6122298209437909,0.9227380850027226
60,0.1,5,0.0,0.6,3,0.6093363917897185,0.6122298209437909,0.9227380850027226
60,0.1,5,0.0,0.8,1,0.5850908143558415,0.5980023998036247,0.874264179061703
60,0.1,5,0.0,0.8,3,0.5850908143558415,0.5980023998036247,0.874264179061703
60,0.1,5,0.2,0.4,1,0.6088518058163821,0.6159944999173808,0.928340927979824
60,0.1,5,0.2,0.4,3,0.6011038041848021,0.6027015633337363,0.9301349840942309
60,0.1,5,0.2,0.6,1,0.6205003579359093,0.6238466755613205,0.922190697274525
60,0.1,5,0.2,0.6,3,0.6160264210989007,0.6290482129800868,0.9237210901900095
60,0.1,5,0.2,0.8,1,0.5921988583884046,0.599687627740121,0.8739002092110165
60,0.1,5,0.2,0.8,3,0.5975435227119813,0.605348121815959,0.875000716476084
60,0.1,5,0.5,0.4,1,0.5655595575222976,0.552970259633885,0.9178373885879689
60,0.1,5,0.5,0.4,3,0.5877925927483487,0.5839680287705633,0.9258733843464305
60,0.1,5,0.5,0.6,1,0.5746804463440942,0.5756423715815259,0.9135156048491101
60,0.1,5,0.5,0.6,3,0.6075030910414294,0.6154721139025093,0.920422434299143
60,0.1,5,0.5,0.8,1,0.5410641763844147,0.5457944611543393,0.8666179462929527
60,0.1,5,0.5,0.8,3,0.5693592277365327,0.5763520411666949,0.8722580460264237
60,0.3,3,0.0,0.4,1,0.5880133594603848,0.5683292740334431,0.9419998280457398
60,0.3,3,0.0,0.4,3,0.5880133594603848,0.5683292740334431,0.9419998280457398
60,0.3,3,0.0,0.6,1,0.6102178172824964,0.601295233165498,0.9379875619751813
60,0.3,3,0.0,0.6,3,0.6102178172824964,0.601295233165498,0.9379875619751813
60,0.3,3,0.0,0.8,1,0.5823099927278012,0.5772068245062363,0.8945691112830654
60,0.3,3,0.0,0.8,3,0.5823099927278012,0.5772068245062363,0.8945691112830654
60,0.3,3,0.2,0.4,1,0.598910791069222,0.5859520624547707,0.9425558134869458
60,0.3,3,0.2,0.4,3,0.6028667173613943,0.5920692718622511,0.9436505889433411
60,0.3,3,0.2,0.6,1,0.6223892156857405,0.6134746974341474,0.9376149944114865
60,0.3,3,0.2,0.6,3,0.6180609536880389,0.6152896098052997,0.9385034247556816
60,0.3,3,0.2,0.8,1,0.5882685743122579,0.5772944055511745,0.8943885593098903
60,0.3,3,0.2,0.8,3,0.5871314104983325,0.5741126184443939,0.895319978219127
60,0.3,3,0.5,0.4,1,0.56308418683706,0.5376023128607431,0.9338434643051615
60,0.3,3,0.5,0.4,3,0.5870895907994578,0.5668745182188248,0.9405038259822888
60,0.3,3,0.5,0.6,1,0.5736603554877999,0.5646273545549158,0.930742555813487
60,0.3,3,0.5,0.6,3,0.6076746831812361,0.6027718214343006,0.9357578884016852
60,0.3,3,0.5,0.8,1,0.5467492796326935,0.5303715655791945,0.8886968732983693
60,0.3,3,0.5,0.8,3,0.5590397924053478,0.5441630123740607,0.8927865187860029
60,0.3,5,0.0,0.4,1,0.5841700514983826,0.5676613462873005,0.9262860745708308
60,0.3,5,0.0,0.4,3,0.5841700514983826,0.5676613462873005,0.9262860745708308
60,0.3,5,0.0,0.6,1,0.6057620116810609,0.5995683782123021,0.9216777003983607
60,0.3,5,0.0,0.6,3,0.6057620116810609,0.5995683782123021,0.9216777003983607
60,0.3,5,0.0,0.8,1,0.5758094723053272,0.5747753877793255,0.8727739088069241
60,0.3,5,0.0,0.8,3,0.5758094723053272,0.5747753877793255,0.8727739088069241
60,0.3,5,0.2,0.4,1,0.5947059684419042,0.5848830667964038,0.9267417533602729
60,0.3,5,0.2,0.4,3,0.5990476288970742,0.5912482944278497,0.9286131888917548
60,0.3,5,0.2,0.6,1,0.6177912458123767,0.6117636576927075,0.9210500673487519
60,0.3,5,0.2,0.6,3,0.6134958627941905,0.6135024127349672,0.9226320465422864
60,0.3,5,0.2,0.8,1,0.5814108166995544,0.5746573805697122,0.8722379846960708
60,0.3,5,0.2,0.8,3,0.5805553860595373,0.5715932869282999,0.8737397185681942
