lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
60,0.3,5,0.0,0.8,1,0.5744834044329616,0.568676197342609,0.8747857736508755
60,0.3,5,0.0,0.8,3,0.5744834044329616,0.568676197342609,0.8747857736508755
60,0.3,5,0.2,0.4,1,0.6060716054739053,0.5951256042136857,0.9302352907459949
60,0.3,5,0.2,0.4,3,0.6056298816706629,0.5947155513521954,0.9316539133923709
60,0.3,5,0.2,0.6,1,0.6140508714172743,0.6026885525107448,0.9230103459146534
60,0.3,5,0.2,0.6,3,0.6157862983083918,0.6113806479163948,0.9242283552575015
60,0.3,5,0.2,0.8,1,0.5944054665933569,0.5848736676781385,0.8744533287478864
60,0.3,5,0.2,0.8,3,0.5849991417789866,0.573985754764289,0.8751784025449231
60,0.3,5,0.5,0.4,1,0.571181317724087,0.5537967145395606,0.9213165964520105
60,0.3,5,0.5,0.4,3,0.5890531781906404,0.5762982846860666,0.9283437938841601
60,0.3,5,0.5,0.6,1,0.5754500478217367,0.5642156738804849,0.916799931218296
60,0.3,5,0.5,0.6,3,0.60296065077831,0.5994492157634151,0.9210844582007852
60,0.3,5,0.5,0.8,1,0.5614949524510671,0.5514964889625821,0.8692631759951853
60,0.3,5,0.5,0.8,3,0.5636356438255973,0.5503614575481918,0.8727165907202018
60,0.5,3,0.0,0.4,1,0.5625675974115132,0.5028591369218679,0.9359585017052131
60,0.5,3,0.0,0.4,3,0.5625675974115132,0.5028591369218679,0.9359585017052131
60,0.5,3,0.0,0.6,1,0.5713411392325484,0.5160843906757155,0.9299257730776946
60,0.5,3,0.0,0.6,3,0.5713411392325484,0.5160843906757155,0.9299257730776946
60,0.5,3,0.0,0.8,1,0.5349270785482269,0.4790520550347482,0.8871492849568682
60,0.5,3,0.0,0.8,3,0.5349270785482269,0.4790520550347482,0.8871492849568682
60,0.5,3,0.2,0.4,1,0.5664564847946846,0.5136880138779113,0.936311007938555
60,0.5,3,0.2,0.4,3,0.5775590733039637,0.5262625611200357,0.9372682199868169
60,0.5,3,0.2,0.6,1,0.5708736827251016,0.5171317409708502,0.930160777233256
60,0.5,3,0.2,0.6,3,0.5695430405979077,0.5169807758679178,0.9308543260825953
60,0.5,3,0.2,0.8,1,0.5437787348448072,0.49193949518849167,0.8873584959734044
60,0.5,3,0.2,0.8,3,0.5382439680054286,0.4808794544069457,0.8878084429541742
60,0.5,3,0.5,0.4,1,0.53577958452689,0.4748828375366776,0.9295245464706388
60,0.5,3,0.5,0.4,3,0.558680182810966,0.5056433805999164,0.9345456108675092
60,0.5,3,0.5,0.6,1,0.5426926787824563,0.4906126708618072,0.9250594675149744
60,0.5,3,0.5,0.6,3,0.5576273653344671,0.5055751654539039,0.928467027770613
60,0.5,3,0.5,0.8,1,0.5244458209237178,0.47315964276465144,0.8828590261657066
60,0.5,3,0.5,0.8,3,0.5284185620192178,0.47540517400472565,0.885753589545181
