lost_track_buffer,track_activation_threshold,minimum_consecutive_frames,minimum_iou_threshold,HOTA,IDF1,MOTA
30,0.9,5,0.3,0.554963000146168,0.5019517341031923,0.9065915799730605
30,0.9,5,0.5,0.4814584267100338,0.40751967048634946,0.873633680107758
30,0.9,5,0.7,0.2174717236385396,0.15985865674882505,0.5999398160089416
60,0.25,2,0.05,0.5303266317258292,0.45009892566442933,0.9293353967844553
60,0.25,2,0.1,0.5304509623790958,0.4502891741756751,0.9299057117473418
60,0.25,2,0.3,0.5289182312291915,0.4472673280652445,0.9332129653512166
60,0.25,2,0.5,0.46914853011421376,0.37322237392453894,0.9262258905797724
60,0.25,2,0.7,0.2324142913736565,0.14879562225148452,0.7663485512853581
60,0.25,3,0.05,0.530060007195398,0.45149541803111665,0.9255294758260969
60,0.25,3,0.1,0.5301802407652437,0.45169922320814604,0.9260510704152696
60,0.25,3,0.3,0.5286047227660406,0.4487183363206427,0.9289055111340383
60,0.25,3,0.5,0.46836812297746483,0.3750453190680798,0.9176195798584244
60,0.25,3,0.7,0.22936159992257563,0.152398765487549,0.719256011234345
60,0.25,5,0.05,0.5287692918023633,0.4537851404895221,0.915335454102542
60,0.25,5,0.1,0.5288536692825139,0.45399548375688814,0.9157481443269424
60,0.25,5,0.3,0.5271616700980701,0.4510781461498311,0.9177686068839022
60,0.25,5,0.5,0.4660555837006354,0.37805933086687316,0.8988679677872352
60,0.25,5,0.7,0.22328337236209492,0.15813340515671556,0.6424039205571318
60,0.5,2,0.05,0.5349849949351814,0.45759971588508813,0.9334966898804918
60,0.5,2,0.1,0.5346424546376827,0.45687043295023,0.933932307339581
60,0.5,2,0.3,0.5345631493329227,0.4557487485546435,0.937144986100364
60,0.5,2,0.5,0.4740767637286007,0.37900834065351063,0.9292580173673802
60,0.5,2,0.7,0.23281213947757043,0.14940851212958997,0.767231249820881
60,0.5,3,0.05,0.5343316612406432,0.45860829042372636,0.9285386753790158
60,0.5,3,0.1,0.5339708368891525,0.45788579329873397,0.9289026452297022
60,0.5,3,0.3,0.5338507564497269,0.45681575829811305,0.9317370246181182
60,0.5,3,0.5,0.4729485153291708,0.38050523286275756,0.9195569311896369
60,0.5,3,0.7,0.22962956659483738,0.15290525777621292,0.7193477201731007
60,0.5,5,0.05,0.5325824360055271,0.46037337448100135,0.917536468632677
60,0.5,5,0.1,0.532183805096908,0.45965441699188997,0.9177284842231966
60,0.5,5,0.3,0.5319751997517654,0.458675593072333,0.9199266328489955
60,0.5,5,0.5,0.4702737485045183,0.3831241963375161,0.9000429885650417
60,0.5,5,0.7,0.22344598988268244,0.15853472347095604,0.6420485484194538
60,0.75,2,0.05,0.5382985253564685,0.4669505391322367,0.9373054767431863
60,0.75,2,0.1,0.538013504500608,0.46597187234593845,0.9376923738285616
60,0.75,2,0.3,0.5382555941098196,0.4646438108985926,0.9395179548906657
60,0.75,2,0.5,0.47730499014275457,0.38549211325218363,0.9285873957527297
60,0.75,2,0.7,0.2328750294844464,0.15005029881570578,0.7638265554695784
60,0.75,3,0.05,0.5373458825252989,0.4675825778558205,0.9322500214942825
60,0.75,3,0.1,0.5370534605281422,0.46661235197078565,0.93259106411028
60,0.75,3,0.3,0.5372643786316914,0.46534028015230455,0.9340039549479838
60,0.75,3,0.5,0.4759469321486696,0.38670574443141853,0.918751612071189
60,0.75,3,0.7,0.22956525498632727,0.1533805966290973,0.716094918751612
60,0.75,5,0.05,0.5352369203733149,0.4687353708285963,0.92145702576448
60,0.75,5,0.1,0.5349246361586074,0.4677770279704007,0.9217149571547302
60,0.75,5,0.3,0.5350621767646175,0.46660285014694336,0.9225088126558335
60,0.75,5,0.5,0.47304342036183505,0.3889029684070433,0.8996474937666581
60,0.75,5,0.7,0.2232431386918529,0.15878366300478547,0.6393660619608518
60,0.9,2,0.05,0.5568479724979776,0.5002460029987547,0.9223454561086751
60,0.9,2,0.1,0.5581668767517688,0.5013805979961606,0.9225546671252114
60,0.9,2,0.3,0.5583660935523195,0.5012281913544128,0.9199524259880205
60,0.9,2,0.5,0.48599732529467343,0.4051547619047619,0.898354970911071
60,0.9,2,0.7,0.22709376710318724,0.15239880997837357,0.7117502077780644
60,0.9,3,0.05,0.5557594157277903,0.5004163136414785,0.9182873355687388
60,0.9,3,0.1,0.5570730853601362,0.5015705104268713,0.9184535580202333
60,0.9,3,0.3,0.5572391409657862,0.5014642752131726,0.9155188719800533
60,0.9,3,0.5,0.48447528596313943,0.40596715017447543,0.8899120167368814
60,0.9,3,0.7,0.22375725813193945,0.15523264357374728,0.6692230533344797
60,0.9,5,0.05,0.5535751566661026,0.5007658858844732,0.9100851173587826
60,0.9,5,0.1,0.5548756646716198,0.5019595497154828,0.910171094488866
60,0.9,5,0.3,0.554963000146168,0.5019517341031923,0.9065915799730605
60,0.9,5,0.5,0.4814584267100338,0.40751967048634946,0.873633680107758
60,0.9,5,0.7,0.2174717236385396,0.15985865674882505,0.5999398160089416
