lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
30,0.3,3,0.5,0.6,1,0.8080166627271153,0.7550295347254029,0.9557613758216212
30,0.3,3,0.5,0.6,3,0.8113756075848585,0.7581747107142385,0.9562211290010123
30,0.3,3,0.5,0.8,1,0.8080166627271153,0.7550295347254029,0.9557613758216212
30,0.3,3,0.5,0.8,3,0.8113756075848585,0.7581747107142385,0.9562211290010123
30,0.3,5,0.0,0.4,1,0.8041791285401887,0.7534631698412099,0.9459551269982892
30,0.3,5,0.0,0.4,3,0.8041791285401887,0.7534631698412099,0.9459551269982892
30,0.3,5,0.0,0.6,1,0.8041791285401887,0.7534631698412099,0.9459551269982892
30,0.3,5,0.0,0.6,3,0.8041791285401887,0.7534631698412099,0.9459551269982892
30,0.3,5,0.0,0.8,1,0.8041791285401887,0.7534631698412099,0.9459551269982892
30,0.3,5,0.0,0.8,3,0.8041791285401887,0.7534631698412099,0.9459551269982892
30,0.3,5,0.2,0.4,1,0.8098310849556704,0.7607303246190367,0.9462948259349906
30,0.3,5,0.2,0.4,3,0.806423294590533,0.7568143821482285,0.9465758620031051
30,0.3,5,0.2,0.6,1,0.8098310849556704,0.7607303246190367,0.9462948259349906
30,0.3,5,0.2,0.6,3,0.806423294590533,0.7568143821482285,0.9465758620031051
30,0.3,5,0.2,0.8,1,0.8098310849556704,0.7607303246190367,0.9462948259349906
30,0.3,5,0.2,0.8,3,0.806423294590533,0.7568143821482285,0.9465758620031051
30,0.3,5,0.5,0.4,1,0.805224629752551,0.7562786897401782,0.9466140610803244
30,0.3,5,0.5,0.4,3,0.8085873027458087,0.7594141235280707,0.9472334318323824
30,0.3,5,0.5,0.6,1,0.805224629752551,0.7562786897401782,0.9466140610803244
30,0.3,5,0.5,0.6,3,0.8085873027458087,0.7594141235280707,0.9472334318323824
30,0.3,5,0.5,0.8,1,0.805224629752551,0.7562786897401782,0.9466140610803244
30,0.3,5,0.5,0.8,3,0.8085873027458087,0.7594141235280707,0.9472334318323824
30,0.5,3,0.0,0.4,1,0.6929188861770121,0.6226337267106365,0.911526844401516
30,0.5,3,0.0,0.4,3,0.6929188861770121,0.6226337267106365,0.911526844401516
30,0.5,3,0.0,0.6,1,0.6929188861770121,0.6226337267106365,0.911526844401516
30,0.5,3,0.0,0.6,3,0.6929188861770121,0.6226337267106365,0.911526844401516
30,0.5,3,0.0,0.8,1,0.6929188861770121,0.6226337267106365,0.911526844401516
30,0.5,3,0.0,0.8,3,0.6929188861770121,0.6226337267106365,0.911526844401516
30,0.5,3,0.2,0.4,1,0.7019639984853748,0.6331848956019547,0.9130589002485668
30,0.5,3,0.2,0.4,3,0.69962957920082,0.6302970859985786,0.913208968051929
30,0.5,3,0.2,0.6,1,0.7019639984853748,0.6331848956019547,0.9130589002485668
30,0.5,3,0.2,0.6,3,0.69962957920082,0.6302970859985786,0.913208968051929
30,0.5,3,0.2,0.8,1,0.7019639984853748,0.6331848956019547,0.9130589002485668
30,0.5,3,0.2,0.8,3,0.69962957920082,0.6302970859985786,0.913208968051929
30,0.5,3,0.5,0.4,1,0.7054015003119695,0.6398479573712256,0.9142348861258223
30,0.5,3,0.5,0.4,3,0.708096220529644,0.6405919826916944,0.9148283360754814
30,0.5,3,0.5,0.6,1,0.7054015003119695,0.6398479573712256,0.9142348861258223
30,0.5,3,0.5,0.6,3,0.708096220529644,0.6405919826916944,0.9148283360754814
30,0.5,3,0.5,0.8,1,0.7054015003119695,0.6398479573712256,0.9142348861258223
30,0.5,3,0.5,0.8,3,0.708096220529644,0.6405919826916944,0.9148283360754814
30,0.5,5,0.0,0.4,1,0.6887394096228528,0.6246329346720548,0.8961694511065454
30,0.5,5,0.0,0.4,3,0.6887394096228528,0.6246329346720548,0.8961694511065454
30,0.5,5,0.0,0.6,1,0.6887394096228528,0.6246329346720548,0.8961694511065454
30,0.5,5,0.0,0.6,3,0.6887394096228528,0.6246329346720548,0.8961694511065454
30,0.5,5,0.0,0.8,1,0.6887394096228528,0.6246329346720548,0.8961694511065454
30,0.5,5,0.0,0.8,3,0.6887394096228528,0.6246329346720548,0.8961694511065454
30,0.5,5,0.2,0.4,1,0.697517328015615,0.6348888016032523,0.8979006878562406
30,0.5,5,0.2,0.4,3,0.6952114578011974,0.6319756791854075,0.8981257895612836
30,0.5,5,0.2,0.6,1,0.697517328015615,0.6348888016032523,0.8979006878562406
30,0.5,5,0.2,0.6,3,0.6952114578011974,0.6319756791854075,0.8981257895612836
30,0.5,5,0.2,0.8,1,0.697517328015615,0.6348888016032523,0.8979006878562406
30,0.5,5,0.2,0.8,3,0.6952114578011974,0.6319756791854075,0.8981257895612836
30,0.5,5,0.5,0.4,1,0.7006394663597458,0.6412218334379326,0.8990302891397295
30,0.5,5,0.5,0.4,3,0.7033621430594424,0.6419202090023404,0.8998133702227279
30,0.5,5,0.5,0.6,1,0.7006394663597458,0.6412218334379326,0.8990302891397295
30,0.5,5,0.5,0.6,3,0.7033621430594424,0.6419202090023404,0.8998133702227279
30,0.5,5,0.5,0.8,1,0.7006394663597458,0.6412218334379326,0.8990302891397295
30,0.5,5,0.5,0.8,3,0.7033621430594424,0.6419202090023404,0.8998133702227279
60,0.1,3,0.0,0.4,1,0.8506390555186589,0.8052298106930409,0.9756303529867586
60,0.1,3,0.0,0.4,3,0.8506390555186589,0.8052298106930409,0.9756303529867586
60,0.1,3,0.0,0.6,1,0.8506390555186589,0.8052298106930409,0.9756303529867586
